mortgage,card_utilization,amount_past_due,dda_balance_9m,card_balance,card_balance_3m,card_balance_6m,card_balance_12m,delinquency_status,delinquency_status_3m,delinquency_status_6m,delinquency_status_12m,credit_inquiry,credit_inquiry_3m,credit_inquiry_6m,credit_inquiry_12m,open_trade,open_trade_3m,open_trade_6m,open_trade_12m,gender,race,race_category,status
283847.67,0.796946978,0.0,1792.44,1305.89,1468.82,1106.15,716.97,0,0,0,1,0,0,0,5,0,0,0,3,0,1,White,1
300241.38,0.925992911,0.0,0.0,1774.5,1336.38,875.59,646.53,0,1,2,2,0,2,2,6,0,0,2,4,0,1,White,1
170553.77,0.493249533,1491.42,0.0,1519.32,2344.06,1957.9,2189.56,2,2,2,2,1,1,4,7,0,0,3,4,1,1,White,0
200406.36,0.470887187,0.0,0.0,2726.58,3055.84,1629.21,849.08,0,0,0,1,0,0,5,8,0,0,2,5,1,1,White,1
222687.66,0.438266744,0.0,0.0,458.93,602.57,508.72,422.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
277645.43,0.178229636,0.0,0.0,441.99,273.47,235.26,869.39,0,0,1,1,0,0,3,0,0,0,1,0,1,1,White,1
195076.4,0.654466231,0.0,0.0,3282.16,2217.88,1574.07,1046.02,0,0,0,0,0,0,3,5,0,0,1,2,1,1,White,1
209926.61,0.690805332,0.0,0.0,1523.81,720.01,1395.88,1679.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
243648.45,0.769914797,1192.14,0.0,2522.51,1005.58,935.88,1861.51,1,3,3,4,0,1,1,7,0,1,0,2,0,1,White,0
294281.48,0.5403562,79.61,0.0,2407.47,1124.01,2518.47,2302.13,5,5,5,5,2,1,4,7,0,1,1,4,1,1,White,0
200709.13,0.641639569,0.0,1491.19,1929.39,754.04,802.42,596.47,0,0,0,1,0,2,4,6,0,1,0,2,1,1,White,1
424577.61,0.967992296,0.0,0.0,2795.48,2779.59,1667.16,1122.85,0,0,0,1,1,0,0,6,1,0,0,4,1,1,White,0
212265.14,0.160232756,275.12,1421.15,492.87,604.94,546.91,568.46,3,4,4,4,0,3,0,5,0,1,0,4,1,1,White,0
356304.24,0.275550413,0.0,493.71,418.7,437.53,310.69,197.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
191000.17,0.372662328,1643.27,0.0,1905.24,3515.75,2378.33,3633.88,1,1,1,1,1,1,0,0,0,0,0,0,1,1,White,1
566940.07,0.41157578,0.0,0.0,259.66,388.63,358.06,268.05,0,0,0,1,0,0,3,5,0,0,2,2,0,1,White,1
654284.86,0.850512421,0.0,2396.92,2240.97,1524.78,1306.72,958.77,0,0,1,1,0,2,3,4,0,1,2,2,1,1,White,1
210205.61,0.497287951,0.0,0.0,309.71,200.77,331.65,325.47,0,1,1,1,0,1,3,0,0,1,3,0,0,1,White,0
393303.44,0.662699901,0.0,0.0,631.62,756.91,518.62,375.98,0,0,1,1,0,0,0,0,0,0,0,0,0,1,White,1
297340.99,0.531837851,0.0,0.0,1231.41,607.02,1014.42,796.67,0,0,1,1,1,1,3,0,1,1,1,0,1,1,White,1
332333.22,0.036233666,0.0,0.0,73.35,336.59,288.81,343.91,0,1,1,1,0,3,0,0,0,2,0,0,0,1,White,1
287521.55,0.138131406,0.0,0.0,102.08,375.86,422.11,364.14,0,1,1,1,0,3,0,0,0,1,0,0,0,1,White,1
374990.99,0.242385963,483.5,0.0,504.08,1416.63,1284.18,1349.99,1,2,2,2,0,1,1,0,0,0,1,0,1,1,White,1
217245.28,0.264805939,175.2,0.0,367.17,520.84,338.48,337.57,5,5,5,5,1,1,0,5,1,1,0,4,1,1,White,0
176497.25,0.086290909,0.0,4536.36,226.63,866.55,1403.37,1814.54,0,0,2,2,1,0,5,0,1,0,3,0,1,1,White,1
378593.82,0.34114182,0.0,0.0,1279.31,2076.15,2528.89,1737.91,0,4,4,5,1,5,4,6,0,4,1,3,1,1,White,1
206826.23,0.97610548,0.0,0.0,2929.47,1409.43,1273.58,1337.73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
236253.89,0.95875711,2545.74,0.0,3224.94,1520.53,1182.28,1695.42,1,1,3,3,0,2,1,4,0,0,1,1,1,1,White,0
215173.97,0.936960312,927.25,2196.03,1191.27,909.35,621.23,878.41,1,5,5,5,0,1,9,4,0,0,5,2,0,1,White,0
485932.87,0.056549351,0.0,0.0,53.9,102.39,104.5,161.33,0,0,0,1,0,0,0,6,0,0,0,3,0,1,White,1
200319.51,0.266507292,0.0,4696.07,881.64,526.41,656.57,1878.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
718839.05,0.865593153,0.0,0.0,3418.16,2004.87,2652.43,3131.93,0,0,0,2,0,2,0,8,0,1,0,5,1,1,White,1
171427.51,0.220433518,182.6,0.0,821.75,627.3,1817.04,2769.72,3,3,3,3,0,0,0,0,0,0,0,0,0,1,White,1
377479.7,0.147058752,270.98,0.0,593.38,332.48,837.46,851.87,5,5,5,5,0,2,6,0,0,1,4,0,1,1,White,1
250810.15,0.651492073,0.0,0.0,2349.23,1668.94,1874.85,1206.63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,0
156473.18,0.211333081,154.03,0.0,221.24,229.95,312.56,178.19,1,4,4,4,1,4,5,4,0,1,1,4,0,1,White,0
455154.99,0.292090819,0.0,0.0,1054.63,2184.23,1632.82,1239.11,0,0,0,0,0,0,0,3,0,0,0,2,0,1,White,1
229996.38,0.306200002,171.63,0.0,191.78,95.12,296.91,185.98,1,1,2,2,0,2,4,7,0,1,1,4,0,1,White,1
299145.63,0.056024806,0.0,595.67,34.22,154.98,189.09,238.27,0,0,0,0,0,0,4,8,0,0,2,4,0,1,White,1
215051.02,0.174207113,160.93,0.0,193.95,706.79,722.85,461.08,1,1,5,5,0,0,5,2,0,0,1,0,0,1,White,0
249507.58,0.256905823,138.72,0.0,237.24,673.74,464.95,348.31,4,4,4,4,2,2,2,8,2,2,1,2,0,1,White,1
166340.23,0.402356541,0.0,2705.77,565.01,742.81,880.9,1082.31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,0
279981.01,0.163131659,0.0,11446.05,1014.2,1111.76,3326.3,4578.42,0,3,3,3,0,1,0,7,0,0,0,3,1,1,White,1
273436.94,0.948824295,0.0,0.0,1165.74,541.85,627.76,596.28,0,0,0,1,0,0,0,8,0,0,0,4,0,1,White,0
214170.71,0.428315487,0.0,1504.07,623.21,1152.0,725.0,601.63,0,2,2,2,0,1,0,0,0,1,0,0,1,1,White,1
205201.32,0.2878229,0.0,0.0,253.69,478.63,626.12,358.75,0,0,4,4,0,0,5,5,0,0,2,2,0,1,White,0
251004.06,0.228929,0.0,0.0,275.19,414.68,403.95,638.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
186341.66,0.138074875,0.0,0.0,270.59,300.3,491.65,588.35,0,0,1,1,0,0,2,5,0,0,0,2,1,1,White,1
421884.85,0.547671098,0.0,0.0,470.05,386.44,373.68,344.08,0,0,1,1,0,0,3,9,0,0,1,4,0,1,White,1
166684.03,0.78809234,0.0,0.0,5350.51,5375.4,3655.74,2413.07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
232089.48,0.207359544,387.13,0.0,623.15,1506.54,1913.2,1755.66,5,5,5,5,1,0,0,0,1,0,0,0,1,1,White,1
313398.55,0.803787,258.78,0.0,844.56,586.04,333.76,687.03,1,1,1,2,0,0,0,4,0,0,0,2,0,1,White,0
246022.86,0.624985512,0.0,7601.06,4706.81,3589.73,4019.93,3040.42,0,5,5,5,0,3,2,0,0,1,1,0,1,1,White,1
359828.52,0.734991541,743.55,0.0,2921.46,2032.97,1745.28,2196.69,1,1,1,1,0,1,0,0,0,1,0,0,0,1,White,1
165900.4,0.274532075,0.0,3038.3,1026.7,794.74,1141.06,1215.32,0,0,1,1,0,0,2,0,0,0,1,0,1,1,White,1
216511.09,0.932664638,1446.08,0.0,4099.93,2299.35,2078.57,1722.33,5,5,5,5,2,2,0,4,2,1,0,0,1,1,White,0
264942.62,0.296618704,0.0,1915.11,498.31,692.8,673.85,766.04,0,0,0,0,0,0,5,0,0,0,3,0,0,1,White,1
632322.74,0.351559003,352.75,2376.56,400.27,486.86,776.24,950.62,5,5,5,5,0,2,7,7,0,2,5,5,1,1,White,0
281213.55,0.353025071,0.0,1004.99,713.17,487.45,399.18,402.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,White,1
416382.51,0.144251711,0.0,0.0,553.8,859.44,669.58,2196.93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
282433.46,0.072130496,21.69,0.0,62.94,323.64,344.49,218.13,1,1,1,1,1,0,0,4,1,0,0,2,0,1,White,1
261217.2,0.294042555,0.0,8763.21,1506.37,1956.34,3459.32,3505.28,0,1,1,2,0,2,0,5,0,2,0,1,1,1,White,1
245741.63,0.218781237,0.0,0.0,688.84,741.34,1711.62,1502.98,0,5,5,5,1,3,7,5,0,2,6,3,1,1,White,1
476594.35,0.872521058,0.0,3866.85,2352.84,2189.09,2398.03,1546.74,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
270144.01,0.984962411,0.0,1537.91,1630.16,1508.9,916.95,615.16,0,0,2,4,0,3,1,8,0,2,1,3,1,1,White,0
183825.09,0.201112328,0.0,0.0,341.61,693.09,619.28,438.28,0,1,1,1,0,0,2,0,0,0,1,0,0,1,White,0
332561.26,0.338337118,0.0,0.0,3017.3,6592.68,4311.0,4181.53,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
389446.4,0.157948492,0.0,0.0,497.91,585.89,423.33,1195.38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
286488.12,0.850194023,40.43,0.0,2187.77,1022.04,696.67,579.03,3,3,3,3,2,1,0,4,2,1,0,3,0,1,White,1
431541.5,0.561928753,0.0,0.0,2282.89,1296.62,1159.89,684.27,0,2,2,2,0,0,0,0,0,0,0,0,1,1,White,1
200994.36,0.401629092,269.1,0.0,401.0,716.05,428.28,346.66,5,5,5,5,1,3,0,2,0,2,0,1,0,1,White,0
439635.84,0.046307191,24.3,0.0,34.0,258.73,209.76,357.77,5,5,5,5,1,0,3,6,0,0,1,2,0,1,White,1
323950.65,0.352511923,0.0,0.0,343.09,620.29,488.84,393.44,0,1,1,1,0,2,5,0,0,1,3,0,0,1,White,1
218376.06,0.115631717,160.84,0.0,703.46,1283.34,1671.35,1073.68,5,5,5,5,6,0,2,7,4,0,0,3,1,1,White,0
201566.63,0.273332971,354.1,0.0,565.09,548.4,1300.5,1087.43,1,1,4,4,1,2,6,6,0,1,1,3,0,1,White,0
290583.55,0.937621525,7099.47,0.0,7363.9,7427.55,5139.38,3858.79,2,2,5,5,1,2,3,0,0,1,2,0,1,1,White,0
276286.94,0.106296678,0.0,0.0,232.04,277.58,1076.46,685.08,0,0,1,1,0,3,0,0,0,1,0,0,1,1,White,0
254503.01,0.255044841,0.0,0.0,930.53,892.02,1060.27,1890.68,0,0,1,1,0,0,2,0,0,0,0,0,1,1,White,1
400369.41,0.062722187,27.54,642.76,42.13,373.43,275.97,257.11,1,1,1,1,1,0,0,0,0,0,0,0,0,1,White,1
203384.11,0.158746313,0.0,0.0,368.89,1349.64,1766.83,958.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
273433.35,0.301001296,0.0,0.0,1006.13,1108.87,2006.1,1451.28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
245633.36,0.609316656,0.0,0.0,1864.88,1688.78,985.84,998.24,0,0,0,1,0,2,3,6,0,1,1,5,1,1,White,1
286898.59,0.925062464,0.0,0.0,814.2,403.29,525.9,399.98,0,2,2,2,0,2,5,0,0,1,2,0,0,1,White,1
232980.94,0.112974409,0.0,912.77,203.62,483.06,637.39,365.11,0,0,0,2,0,0,0,4,0,0,0,3,0,1,White,1
346984.09,0.659198895,0.0,4053.86,1864.0,1598.67,1101.74,1621.55,0,0,1,1,0,0,3,2,0,0,1,2,1,1,White,1
285904.33,0.176546557,0.0,0.0,600.61,1085.51,1010.06,1722.35,0,0,1,1,1,0,0,0,0,0,0,0,1,1,White,1
241397.28,0.413467699,0.0,0.0,1242.76,1896.1,1238.73,840.43,0,1,1,1,0,2,3,0,0,1,1,0,1,1,White,0
490503.39,0.151476689,101.95,0.0,179.9,276.12,455.85,304.15,5,5,5,5,0,4,7,7,0,2,1,5,0,1,White,0
481322.37,0.858016903,0.0,0.0,6681.32,6856.84,7312.56,3868.64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
215415.95,0.205998511,0.65,0.0,208.05,271.25,361.57,229.86,5,5,5,5,2,2,0,0,1,1,0,0,0,1,White,0
546902.68,0.399950565,0.0,0.0,460.62,826.82,976.78,632.76,0,0,2,2,0,0,6,5,0,0,2,0,0,1,White,1
210247.5,0.318780789,144.45,2252.12,480.44,524.47,582.2,900.85,2,2,2,2,0,1,0,7,0,1,0,1,0,1,White,0
252926.46,0.278208758,0.0,0.0,371.8,685.07,947.62,741.1,0,3,3,3,0,2,0,6,0,1,0,1,0,1,White,1
239697.03,0.262604835,0.0,0.0,174.01,307.87,233.87,207.03,0,0,1,1,0,1,1,7,0,1,1,4,0,1,White,0
256684.67,0.5273368,0.0,1815.73,2735.94,2075.47,1319.91,726.29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
237689.46,0.436700231,0.0,1626.68,445.13,633.4,643.5,650.67,0,0,0,0,0,0,0,8,0,0,0,4,0,1,White,1
173661.7,0.104710413,0.0,0.0,58.72,384.47,290.8,388.47,0,1,4,4,0,1,4,7,0,1,2,3,0,1,White,1
251711.54,0.174849301,491.54,0.0,503.64,1465.23,773.13,525.09,4,4,4,4,1,0,0,0,1,0,0,0,1,1,White,1
224957.34,0.552356956,1467.72,0.0,1789.54,1291.85,1606.98,1324.8,1,1,1,1,1,0,4,4,1,0,2,1,1,1,White,1
292028.0,0.786297633,0.0,0.0,919.54,1064.86,637.9,862.01,0,3,3,3,0,1,0,0,0,1,0,0,0,1,White,1
256323.71,0.19951043,0.0,0.0,1111.75,3939.55,2958.71,1881.67,0,0,0,0,0,0,2,0,0,0,2,0,1,1,White,1
211999.68,0.44951682,1566.04,0.0,1964.03,3095.04,1968.02,3133.91,5,5,5,5,1,0,0,6,1,0,0,1,1,1,White,1
163964.83,0.664512539,0.0,1724.07,1532.91,1863.77,1195.28,689.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
227445.69,0.876940366,436.95,0.0,554.54,555.35,298.83,444.12,1,2,2,2,1,1,3,0,1,1,2,0,0,1,White,0
155819.48,0.83192132,0.0,0.0,1653.65,937.48,1062.58,895.27,0,1,1,1,1,0,4,7,0,0,2,4,1,1,White,0
311212.35,0.334092693,0.0,0.0,1379.57,1078.1,1487.21,1511.96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
402819.82,0.796987156,0.0,1736.52,1032.44,803.23,888.31,694.61,0,0,0,0,0,1,0,7,0,0,0,5,0,1,White,1
332519.16,0.82491905,115.8,0.0,542.47,404.36,311.97,297.47,5,5,5,5,2,3,2,7,2,1,1,4,0,1,White,1
332743.71,0.831069631,150.22,1130.0,1221.01,724.77,638.01,452.0,4,4,4,4,2,0,4,0,2,0,1,0,0,1,White,1
261533.99,0.288959105,325.22,0.0,343.01,839.92,652.47,437.72,4,4,4,4,2,0,2,2,1,0,0,2,0,1,White,0
241158.43,0.154452983,0.0,0.0,471.0,393.31,1019.53,1965.09,0,0,1,1,0,0,4,6,0,0,3,4,1,1,White,1
408016.18,0.304095175,0.0,1394.32,217.69,541.86,406.28,557.73,0,5,5,5,0,3,8,7,0,2,2,5,0,1,White,0
306968.49,0.171887686,0.0,0.0,1619.57,1064.59,2867.99,2457.65,0,1,1,1,0,0,0,6,0,0,0,4,1,1,White,1
215506.36,0.47554718,0.0,0.0,692.17,422.02,675.1,636.13,0,2,2,2,0,1,0,0,0,0,0,0,1,1,White,1
202716.37,0.356747504,0.0,4705.77,851.2,1157.92,1580.4,1882.31,0,0,1,1,0,0,3,6,0,0,1,3,1,1,White,1
207769.03,0.068716248,138.07,9660.79,355.67,943.9,2937.97,3864.31,5,5,5,5,2,2,6,9,1,0,4,7,1,1,White,0
222539.74,0.963913317,0.0,0.0,4296.29,2168.34,2217.49,1373.39,0,0,0,1,0,1,3,6,0,0,1,2,0,1,White,1
234454.85,0.123106632,0.0,829.71,102.6,128.0,272.99,331.88,0,2,2,2,0,1,3,0,0,0,0,0,0,1,White,0
546071.23,0.365191135,0.0,0.0,1193.92,1175.71,2108.05,1832.6,0,0,1,1,0,0,5,0,0,0,1,0,1,1,White,1
210367.48,0.432891692,378.05,0.0,1718.21,1681.2,2384.54,2801.98,2,2,2,2,0,0,4,8,0,0,2,4,1,1,White,0
365008.5,0.475411988,0.0,0.0,633.72,735.94,652.24,846.72,0,1,2,2,1,1,2,0,0,1,1,0,0,1,White,0
266540.85,0.610975758,0.0,0.0,1240.99,1556.43,1331.73,784.37,0,0,0,3,0,0,5,7,0,0,4,5,0,1,White,0
264654.73,0.193044068,0.0,0.0,245.79,316.25,551.05,778.34,0,1,1,1,1,1,4,7,0,1,4,3,0,1,White,1
263637.24,0.691990178,0.0,0.0,1475.72,837.7,1049.76,804.54,0,0,1,1,0,2,2,6,0,0,1,1,1,1,White,1
504676.95,0.68075327,0.0,0.0,2359.51,1755.94,2577.11,2928.56,0,1,1,1,0,0,6,0,0,0,4,0,1,1,White,1
312258.81,0.073792173,0.0,0.0,135.66,305.68,226.41,349.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
462895.1,0.297065976,482.72,0.0,510.87,1270.98,1073.39,1322.71,1,1,1,1,0,0,0,0,0,0,0,0,1,1,White,1
227395.15,0.808956093,0.0,2314.64,3160.51,1943.8,1257.45,925.85,0,0,1,1,0,2,6,0,0,2,2,0,1,1,White,0
181846.68,0.335741969,406.4,0.0,1396.17,1716.23,1269.35,1859.86,1,2,2,2,1,1,0,0,0,0,0,0,1,1,White,1
176239.95,0.960482671,1101.52,0.0,1119.84,578.91,345.96,251.97,4,4,4,4,0,2,0,0,0,2,0,0,0,1,White,1
261209.03,0.388965355,234.29,4543.28,1078.73,543.47,1646.89,1817.31,4,4,4,4,2,0,0,0,2,0,0,0,0,1,White,1
231178.77,0.390278136,0.0,0.0,586.78,228.76,313.67,840.83,0,1,2,2,0,0,2,0,0,0,2,0,1,1,White,0
312425.96,0.696893979,153.26,0.0,432.6,217.07,196.24,143.58,1,1,1,1,1,2,3,8,0,1,3,5,0,1,White,1
379268.05,0.968032754,0.0,0.0,913.97,679.02,728.26,622.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
298706.3,0.991892893,965.15,0.0,1155.77,494.57,577.07,457.53,3,3,3,3,2,2,4,7,0,1,0,5,0,1,White,0
364983.9,0.587730749,0.0,0.0,2433.67,2959.45,1960.73,1804.41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
278744.5,0.166742241,0.0,0.0,123.88,99.49,320.03,338.06,0,1,1,1,0,0,0,6,0,0,0,0,0,1,White,1
283492.16,0.295009682,550.39,0.0,653.77,1279.98,1166.94,1408.7,1,1,1,1,1,1,2,8,0,1,1,5,1,1,White,1
270045.29,0.302484262,0.0,0.0,356.93,203.52,385.57,228.06,0,0,0,1,0,0,0,0,0,0,0,0,0,1,White,1
184349.75,0.692429749,823.64,0.0,1957.93,915.62,634.73,1061.99,2,2,2,2,0,1,0,5,0,0,0,3,0,1,White,0
211300.81,0.956438173,0.0,0.0,2961.58,1989.71,1280.8,1116.46,0,0,1,2,0,3,4,8,0,0,3,5,1,1,White,1
255928.17,0.331250399,0.0,0.0,1195.92,1034.74,1078.15,1168.07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
314084.4,0.424144496,166.84,0.0,2184.86,3245.33,3396.64,3975.86,5,5,5,5,1,0,4,0,1,0,2,0,1,1,White,1
368349.26,0.753896301,620.48,0.0,1135.93,741.54,756.93,1042.41,1,1,1,1,0,0,0,0,0,0,0,0,0,1,White,1
219539.47,0.126242337,0.0,0.0,49.37,50.1,145.09,229.81,0,1,1,1,1,1,3,0,0,0,2,0,0,1,White,0
234015.69,0.815376814,0.0,0.0,545.11,278.9,209.11,135.15,0,0,1,1,0,0,4,0,0,0,2,0,0,1,White,1
152299.96,0.679681289,419.91,0.0,1030.05,1123.61,836.6,1147.31,5,5,5,5,4,1,0,0,1,1,0,0,0,1,White,0
165710.74,0.259559909,244.99,0.0,318.71,431.07,304.23,626.58,1,1,1,1,1,0,0,0,0,0,0,0,1,1,White,1
375666.17,0.984970701,0.0,0.0,1405.18,1403.88,780.23,829.82,0,1,4,4,0,0,5,10,0,0,4,3,0,1,White,1
200646.05,0.334249867,1161.45,7521.81,1679.47,1381.75,2365.41,3008.72,1,1,2,2,1,0,3,2,1,0,0,1,1,1,White,0
197472.69,0.482499632,80.42,0.0,2011.63,951.61,1633.76,2557.29,1,1,5,5,1,3,5,6,0,1,4,4,1,1,White,0
271605.84,0.298634281,0.0,4884.67,978.78,731.57,1353.92,1953.87,0,0,0,0,0,2,3,0,0,0,0,0,1,1,White,0
254848.73,0.847977523,0.0,0.0,573.41,508.08,306.94,369.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,White,1
258642.69,0.985386878,860.23,0.0,924.92,361.67,399.01,319.86,1,1,1,1,0,1,3,6,0,1,1,5,0,1,White,1
261447.58,0.943843272,0.0,1966.28,1432.99,1417.97,1400.18,786.51,0,0,0,0,0,0,3,0,0,0,0,0,0,1,White,1
236494.18,0.931980922,2300.42,0.0,3671.69,3060.67,1964.98,1216.5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,White,0
280252.11,0.966918206,0.0,0.0,2083.81,1457.47,1654.93,1241.87,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
357786.67,0.074966958,0.0,0.0,71.98,474.36,699.91,477.87,0,0,1,1,0,0,0,4,0,0,0,2,1,1,White,1
480602.65,0.36642525,2177.65,7227.9,2342.64,2334.36,3138.96,2891.16,1,1,1,1,1,0,0,6,0,0,0,1,1,1,White,1
168978.93,0.277187664,0.0,3595.69,751.84,975.41,1431.32,1438.28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
280271.46,0.449868778,0.0,0.0,982.51,1669.76,901.35,730.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
256221.66,0.222717821,0.0,0.0,885.81,776.2,1452.21,2526.89,0,1,1,2,0,0,3,4,0,0,0,2,1,1,White,1
218113.98,0.853701918,0.0,0.0,711.38,559.75,370.67,327.82,0,0,0,0,0,0,0,4,0,0,0,2,0,1,White,0
265933.71,0.176446498,0.0,0.0,767.49,1859.15,2595.27,1898.75,0,0,0,0,1,0,0,0,1,0,0,0,1,1,White,1
216723.35,0.210252155,0.0,0.0,396.6,672.38,1237.25,1001.14,0,0,0,0,1,2,2,0,0,0,1,0,1,1,White,1
230355.47,0.275192351,621.75,6003.9,860.02,854.04,1885.14,2401.56,3,3,3,3,0,0,3,0,0,0,1,0,1,1,White,0
247827.51,0.427858999,0.0,0.0,189.28,185.51,183.54,229.58,0,5,5,5,0,0,3,6,0,0,1,2,0,1,White,0
514292.95,0.303116852,669.65,0.0,1468.91,2820.61,1860.18,1372.59,1,1,1,1,0,0,0,0,0,0,0,0,1,1,White,1
290601.75,0.133707471,0.0,0.0,442.12,722.69,681.12,1757.87,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
180897.36,0.415190175,0.0,0.0,294.57,454.31,453.69,330.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
394865.6,0.201676398,0.0,0.0,809.55,1875.59,2737.17,1843.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
274438.0,0.253456933,0.0,0.0,285.96,400.46,264.34,565.74,0,0,0,1,0,0,0,0,0,0,0,0,0,1,White,1
399942.69,0.95112367,0.0,0.0,3746.96,3016.49,3392.17,3144.7,0,0,0,1,0,0,0,0,0,0,0,0,1,1,White,0
314666.95,0.809145307,0.0,1353.51,1459.78,745.64,953.97,541.41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
423050.49,0.179940153,0.0,0.0,1101.08,2194.62,1425.76,1490.44,0,2,2,2,0,1,4,5,0,1,3,2,1,1,White,1
491808.89,0.070885935,61.82,1340.07,105.58,109.34,337.35,536.03,2,2,2,2,0,1,4,4,0,1,1,1,0,1,White,1
411939.18,0.981788981,1924.89,0.0,3115.19,1333.35,1136.3,1770.01,4,4,4,4,1,1,3,0,0,0,2,0,1,1,White,0
245930.26,0.753810163,346.66,2119.44,822.4,885.65,733.34,847.78,1,1,1,1,0,2,0,0,0,2,0,0,0,1,White,0
307236.79,0.569116976,0.0,0.0,269.54,267.48,331.79,213.86,0,1,1,2,0,2,3,5,0,0,3,1,0,1,White,0
228644.87,0.328563687,279.99,3623.42,731.42,1138.31,922.66,1449.37,1,1,1,1,0,0,0,0,0,0,0,0,1,1,White,1
380895.86,0.359550797,0.0,0.0,1524.96,1574.02,2073.04,1511.76,0,0,1,1,0,0,2,7,0,0,1,3,1,1,White,1
307173.37,0.767407832,0.0,0.0,1401.5,923.97,1269.36,917.97,0,0,1,1,0,0,3,0,0,0,1,0,0,1,White,1
170866.87,0.153187799,409.63,0.0,689.13,3050.83,3603.54,2416.63,2,2,2,2,1,0,0,4,0,0,0,3,1,1,White,1
445468.89,0.318991278,0.0,838.8,302.45,371.51,389.15,335.52,0,2,2,2,0,0,0,8,0,0,0,1,0,1,White,1
217297.11,0.190514518,235.61,0.0,480.08,334.49,666.56,1045.52,3,3,3,3,1,0,0,0,0,0,0,0,1,1,White,1
247860.4,0.252807388,63.74,581.42,141.06,225.03,214.93,232.57,1,3,3,3,1,1,2,7,0,1,2,3,0,1,White,0
189724.21,0.470086625,1381.25,0.0,1776.12,1800.21,1715.86,1036.92,1,1,1,2,0,0,5,5,0,0,3,4,1,1,White,0
208510.65,0.117554716,0.0,0.0,289.16,1194.57,1746.42,1132.07,0,1,1,1,0,2,0,4,0,2,0,1,1,1,White,1
218354.13,0.83876866,782.16,0.0,1533.27,1059.5,895.93,1057.9,1,1,1,1,0,1,0,0,0,0,0,0,1,1,White,1
271245.67,0.730151903,0.0,0.0,693.34,517.48,505.9,521.95,0,1,1,1,0,2,1,0,0,2,1,0,0,1,White,0
224590.65,0.180410857,0.0,0.0,836.83,1872.51,1439.32,1210.7,0,2,2,2,0,2,3,2,0,1,0,1,1,1,White,1
383129.51,0.543263399,0.0,2238.9,744.33,367.88,424.84,895.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1
208956.23,0.413545814,467.24,0.0,517.64,466.91,792.55,902.5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,White,1
372502.74,0.69838565,0.0,0.0,1075.97,1225.98,1069.66,729.45,0,0,0,1,0,0,4,0,0,0,1,0,0,1,White,1
323789.25,0.061651027,0.0,2131.19,89.49,157.19,394.31,852.48,0,0,1,1,1,0,3,7,0,0,1,5,1,1,White,1
335465.0,0.357987092,0.0,0.0,1989.67,4262.35,4630.91,2912.28,0,1,1,1,0,2,2,0,0,1,1,0,1,1,White,1
471234.71,0.11274529,70.5,0.0,187.75,102.21,825.33,1027.89,1,2,2,2,1,0,5,7,0,0,3,1,0,1,White,1
281526.47,0.290334332,0.0,0.0,480.83,550.72,452.28,721.64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
180701.4,0.904160186,0.0,0.0,3189.31,1192.21,2331.42,2153.54,0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1
175945.24,0.422227391,706.19,0.0,1124.3,1828.33,2229.54,1527.09,1,1,1,1,1,1,1,6,1,1,0,3,0,1,White,0
