delinquency_status,delinquency_status_3m,delinquency_status_6m,delinquency_status_12m,credit_inquiry,credit_inquiry_3m,credit_inquiry_6m,credit_inquiry_12m,open_trade,open_trade_3m,open_trade_6m,open_trade_12m,gender,race,race_category,status,log_mortgage,log_card_balance,log_card_balance_3m,log_card_balance_6m,log_card_balance_12m,bin_card_util,bool_dda_bal_9m,bin_amt_past_due
0,4,4,4,0,2,4,7,0,0,2,4,1,1,White,1,12.450006375566781,7.812414627826339,7.221214741294277,7.457840076700244,7.6905740450373905,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,0,12.47030170864091,8.257709773323135,8.239276614254736,7.654315256196958,7.520543451850969,3,0,0
0,2,5,5,0,2,4,3,0,0,0,2,0,1,White,1,12.964524210129815,6.331537436449094,6.437175483784673,6.865797222721381,6.541145432642646,1,0,0
0,2,2,2,0,0,4,8,0,0,2,3,1,1,White,0,12.481648748032393,7.828444324080066,7.078704077085276,7.0849637863892685,7.485457937430236,3,0,0
0,1,1,3,0,0,0,6,0,0,0,2,1,1,White,1,12.609859078785112,7.406467834864325,7.472313120542584,6.923205310205576,6.998573567148001,2,0,0
0,1,1,2,1,3,0,6,1,2,0,4,1,1,White,1,12.584853610934347,7.875734827014793,7.658166145618492,7.301323229064972,7.334799213787737,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.403678795520472,7.298370673839965,7.6259072185316485,7.0997796112374765,7.211320543061456,1,1,0
0,1,1,1,0,2,5,0,0,1,1,0,0,1,White,0,12.45172969542607,6.532829075182805,6.366212682554086,6.690320402134909,6.344969471840892,2,1,0
0,1,1,1,0,2,0,0,0,2,0,0,1,1,White,0,12.110017037963596,7.580026055954429,7.391865195080271,7.184356181423101,7.1218984480990475,3,0,0
4,4,4,4,2,3,3,5,1,3,1,5,1,1,White,0,12.48868815459877,5.264398573344411,6.563404084732237,6.6974785933747505,6.570168421401716,0,0,0
5,5,5,5,2,2,6,0,2,1,3,0,1,1,White,0,12.262645635265088,5.532915067907362,6.5939892931964765,7.050720780131095,7.67673323253613,0,0,0
0,2,2,2,0,2,0,5,0,0,0,3,0,1,White,1,12.487625057438706,5.697999116567134,5.784747833479305,5.549970626307962,6.1335064969851505,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.544538964076406,7.003310883212878,7.000881256971621,6.769251544731056,6.633489471284123,2,0,0
0,1,1,1,0,0,4,0,0,0,2,0,0,1,White,0,12.66838133829515,6.447638612245205,5.5822925770684915,5.438557455462482,5.097852205517793,3,0,0
0,1,1,1,0,3,0,0,0,2,0,0,1,1,White,1,12.363708587625938,6.176781612881735,5.8009091853869235,5.7571652512213145,5.466370951544286,2,1,0
2,2,2,2,0,2,3,0,0,2,1,0,0,1,White,0,11.979958624235188,7.001837432343276,6.378782656610098,6.87380545027907,6.540842391405073,3,0,2
0,1,1,1,1,2,0,0,0,1,0,0,1,1,White,1,13.176934722109346,6.227109627645117,7.0515958489578106,6.9391279691145,6.617950956149255,1,0,0
1,1,1,1,0,0,4,6,0,0,2,2,1,1,White,1,13.081497256910538,6.871153533337576,6.062807987176117,7.19292670239054,6.677549347667418,1,0,1
5,5,5,5,1,2,3,6,1,1,1,2,0,1,White,0,12.270804819790769,7.05903326514463,6.389183061017317,6.764173550504113,6.814367250660464,3,1,1
3,3,3,3,0,1,1,0,0,1,0,0,0,1,White,0,12.389404316986495,7.318566073415053,6.309663700369779,6.931930684673345,6.486343699044285,3,0,2
0,0,0,0,0,0,2,7,0,0,1,2,1,1,White,1,12.078451126577951,7.696930563395436,7.462909701237449,7.931895426630989,7.784057002639929,2,1,0
1,1,1,1,1,2,1,0,0,1,1,0,1,1,White,0,12.001205925724607,4.439115601658009,6.901465539979852,7.024702409811852,7.116239911420997,0,0,0
0,0,0,1,0,0,0,5,0,0,0,3,0,1,White,1,12.556193000004322,7.174640079642865,7.292214636331256,7.008640796755996,6.575033998720077,3,1,0
0,1,2,2,0,2,2,6,0,0,2,4,0,1,White,1,12.612342030121281,7.4812739720865515,7.197719744791448,6.774897944843427,6.47161960084759,3,0,0
2,2,2,2,1,1,4,7,0,0,3,4,1,1,White,0,12.046805892557039,7.3260181453201625,7.759639747638923,7.579627749263228,7.691455889382768,2,0,2
0,0,0,1,0,0,5,8,0,0,2,5,1,1,White,1,12.2081023842162,7.910803355582458,8.024809792894844,7.395850513737252,6.744153410376243,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1,12.313525440843584,6.128897692983784,6.401203841188752,6.231897766959152,6.045526505206513,2,0,0
0,0,1,1,0,0,3,0,0,0,1,0,1,1,White,1,12.53410014696289,6.091287257387372,5.61119192663184,5.460691285532295,6.767791816303125,0,0,0
0,0,0,0,0,0,3,5,0,0,1,2,1,1,White,1,12.181146555686109,8.096257021223487,7.704307063651393,7.361419900669535,6.952747764900965,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1,12.254513272428094,7.328969056558392,6.57926510080254,7.2412803197421685,7.426162092768441,2,0,0
1,3,3,4,0,1,1,7,0,1,0,2,0,1,White,0,12.403481686667178,7.833009716541016,6.913319768454549,6.841487263130407,7.529143265310161,3,0,2
5,5,5,5,2,1,4,7,0,1,1,4,1,1,White,0,12.592292003257423,7.786331682535451,7.024657927211213,7.831406853262465,7.741590060319802,2,0,0
0,0,0,1,0,2,4,6,0,1,0,2,1,1,White,1,12.209612024532017,7.564959169764589,6.625445416998711,6.6876321615614245,6.391028946895178,2,1,0
0,0,0,1,1,0,0,6,1,0,0,4,1,1,White,0,12.958850094877869,7.935759106085894,7.930058713793753,7.418876858948771,7.02362537502455,3,0,0
3,4,4,4,0,3,0,5,0,1,0,4,1,1,White,0,12.265591432607282,6.200245447586355,6.405129279559101,6.304284255063966,6.342930950117102,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1,12.78354025160732,6.037154673025098,6.081145274875327,5.7387956304932075,5.285687950147895,1,1,0
1,1,1,1,1,1,0,0,0,0,0,0,1,1,White,1,12.160029597080728,7.55236326387742,8.165008152750357,7.774153839700149,8.198056226946944,1,0,2
0,0,0,1,0,0,3,5,0,0,2,2,0,1,White,1,13.248008880474575,5.559373082932107,5.962627734169424,5.880700570123127,5.591173530273546,1,0,0
0,0,1,1,0,2,3,4,0,1,2,2,1,1,White,1,13.391298101357346,7.7146640868304655,7.329605416339624,7.175275459609965,6.8656512129593255,3,1,0
0,1,1,1,0,1,3,0,0,1,3,0,0,1,White,0,12.255841425936591,5.735636375770106,5.3021599742654875,5.804080195971565,5.785270291502469,2,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,White,1,12.882336704885592,6.448287947491289,6.629244356012759,6.251171437729239,5.929535950485816,2,0,0
0,0,1,1,1,1,3,0,1,1,1,0,1,1,White,1,12.60263487368356,7.115915133282207,6.408561739445854,6.92207229957693,6.680440540349112,2,0,0
0,1,1,1,0,3,0,0,0,2,0,0,0,1,White,1,12.713893419252738,4.295242504588991,5.81886557246215,5.665769032457985,5.84037999523587,0,0,0
0,1,1,1,0,3,0,0,0,1,0,0,0,1,White,1,12.569053092932181,4.6257568195964796,5.929216733628455,6.045265943576291,5.8975384090758185,0,0,0
1,2,2,2,0,1,1,0,0,0,1,0,1,1,White,1,12.834657277997236,6.2227349856338,7.256036090562458,7.157875661340527,7.207852463997633,1,0,1
5,5,5,5,1,1,0,5,1,1,0,4,1,1,White,0,12.288782316769643,5.905824956062357,6.255442892860527,5.824465006411812,5.821772896214049,1,0,0
0,0,2,2,1,0,5,0,1,0,3,0,1,1,White,1,12.081060574497563,5.423318731710839,6.764519810895385,7.246631765933014,7.5035872710505425,0,1,0
0,4,4,5,1,5,4,6,0,4,1,3,1,1,White,1,12.844219194327778,7.1540761490672375,7.63827049601082,7.835535750271262,7.4604385208251385,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.23963425109739,7.982576798277005,7.250940646319855,7.149587111449229,7.198729426603108,3,0,0
1,1,3,3,0,2,1,4,0,0,1,1,1,1,White,0,12.372662310828899,8.078669624405642,7.326814237274636,7.075200056545661,7.435685776730891,3,0,2
1,5,5,5,0,1,9,4,0,0,5,2,0,1,White,0,12.279202142704778,7.08277524391457,6.812730058573027,6.431701383733674,6.77811345502562,3,1,2
0,0,0,1,0,0,0,6,0,0,0,3,0,1,White,1,13.093825765770124,3.9871304779149512,4.628789051586725,4.6491870714048655,5.0834519566780525,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.207668920804617,6.781783809420187,6.2660803767911535,6.487029314105918,7.538191600545424,1,1,0
0,0,0,2,0,2,0,8,0,1,0,5,1,1,White,1,13.48539275907144,8.13685767358052,7.603334499733365,7.883231479941984,8.049404706924786,3,0,0
3,3,3,3,0,0,0,0,0,0,0,0,0,1,White,1,12.05191577401708,6.711436212544329,6.441424895102697,7.504964082463161,7.9265015110396595,0,0,0
5,5,5,5,0,2,6,0,0,1,4,0,1,1,White,1,12.841272071390861,6.385835003210532,5.8065797079108625,6.730373501364589,6.74743393302785,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,0,12.432451557416412,7.761842893871609,7.419943973345169,7.536283935204341,7.09558662894969,2,0,0
1,4,4,4,1,4,5,4,0,1,1,4,0,1,White,0,11.960639900474261,5.3992480851264775,5.437861893985933,5.744796450746815,5.182850396739323,0,0,0
0,0,0,0,0,0,0,3,0,0,0,2,0,1,White,1,13.02839327729199,6.960945273496242,7.689018642675255,7.398063860318217,7.12214865896354,1,0,0
1,1,2,2,0,2,4,7,0,1,1,4,0,1,White,1,12.345818848651037,5.256348881725535,4.555139252382526,5.693429062576709,5.225639141050051,1,0,0
0,0,0,0,0,0,4,8,0,0,2,4,0,1,White,1,12.60868579065532,3.5328102684640474,5.043296076335804,5.242223092193129,5.473404484446558,0,1,0
1,1,5,5,0,0,5,2,0,0,1,0,0,1,White,0,12.278630581283638,5.267600393885976,6.560733592071543,6.583201731754452,6.133571563732811,0,0,0
4,4,4,4,2,2,2,8,2,2,1,2,0,1,White,1,12.427244574473747,5.469072286970526,6.512844279812502,6.141929872924206,5.85309288784123,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,0,12.021790548131834,6.3368434301048575,6.610440291961975,6.78094411211575,6.986852924840787,1,1,0
0,3,3,3,0,1,0,7,0,0,0,3,1,1,White,1,12.542477058422838,6.921855403360919,7.013699624178327,8.109615854121799,8.429109239423635,0,1,0
0,0,0,1,0,0,0,8,0,0,0,4,0,1,White,0,12.518826307531974,7.061111357483076,6.294989210369004,6.442157927819218,6.39071035540223,3,0,0
0,2,2,2,0,1,0,0,0,1,0,0,1,1,White,1,12.27452868628262,6.434883540640893,7.049254841255837,6.586171654854675,6.399642638413588,2,1,0
0,0,4,4,0,0,5,5,0,0,2,2,0,1,White,0,12.2317468250066,5.536113049194561,6.170927856334693,6.439542046020022,5.882625767073831,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1,12.433224393281908,5.617461768189674,6.0275071384549115,6.001291107925717,6.459403546471501,1,0,0
0,0,1,1,0,0,2,5,0,0,0,2,1,1,White,1,12.135337149411662,5.600604760138834,5.7047819749892845,6.197767081226165,6.377322008909938,0,0,0
0,0,1,1,0,0,3,9,0,0,1,4,0,1,White,1,12.952487688484515,6.15283907202456,5.9569766166493086,5.923399816193853,5.840874188475481,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.02385526330986,8.584947162449517,8.589588268831587,8.204053814071438,7.788655074735967,3,0,0
5,5,5,5,1,0,0,0,1,0,0,0,1,1,White,1,12.354878265944484,6.434787260272386,7.31757090982756,7.556532511806142,7.470600133580047,0,0,1
1,1,1,2,0,0,0,4,0,0,0,2,0,1,White,0,12.655230982218178,6.738815781681439,6.373388046633112,5.810422171812408,6.532377959391195,3,0,1
0,5,5,5,0,3,2,0,0,1,1,0,1,1,White,1,12.413179737426338,8.456765675173223,8.185832269740343,8.299019768526136,8.019750942752081,2,1,0
1,1,1,1,0,1,0,0,0,1,0,0,0,1,White,1,12.793382863616198,7.979838770303979,7.6172530570020065,7.464670280217169,7.694706960926808,3,0,1
0,0,1,1,0,0,2,0,0,0,1,0,1,1,White,1,12.019142887266648,6.934105054304919,6.678015017138614,7.0397129339308675,7.102762695583274,1,1,0
5,5,5,5,2,2,0,4,2,1,0,0,1,1,White,0,12.285397049131252,8.31872517937592,7.740381753280226,7.639435436258866,7.451433304258193,3,0,2
0,0,0,0,0,0,5,0,0,0,3,0,0,1,White,1,12.487268553220835,6.211222373317983,6.540741357248225,6.513007534215168,6.641234387698359,1,1,0
5,5,5,5,0,2,7,7,0,2,5,5,1,1,White,0,13.357155207341185,5.992139319397945,6.187976607421274,6.654461750717044,6.857114403302158,1,1,1
0,0,1,1,0,1,0,0,0,0,0,0,1,1,White,1,12.54686962410196,6.569719821167088,6.189187721075281,5.989412442981851,5.996452088619021,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.939359611958961,6.316803610736861,6.756281014358287,6.506650650150935,7.694816210247523,0,0,0
1,1,1,1,1,0,0,4,1,0,0,2,0,1,White,1,12.551198262001764,4.142181891636261,5.779631786939639,5.842065062456208,5.385091215330075,0,0,0
0,1,1,2,0,2,0,5,0,2,0,1,1,1,White,1,12.473107524139833,7.317458062115427,7.578830659619978,8.14882731694496,8.162025682155301,1,1,0
0,5,5,5,1,3,7,5,0,2,6,3,1,1,White,1,12.41203597842634,6.535009023436698,6.608459359467684,7.445195569447518,7.315205082944546,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,13.074420988771642,7.76337838811533,7.691241211341908,7.782402845934559,7.343904769221297,3,1,0
0,0,2,4,0,3,1,8,0,2,1,3,1,1,White,0,12.506710466159465,7.396433448492681,7.3191361875196055,6.821052945142844,6.421882396571723,3,1,0
0,1,1,1,0,0,2,0,0,0,1,0,0,1,White,0,12.121739986660387,5.8336697354906235,6.541159860887378,6.428557512896458,6.082857975537192,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.714579362709335,8.012117670741928,8.793715221608966,8.368925174747135,8.33843248725477,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.872481522500005,6.2104193378007375,6.373132058646084,6.048152016737779,7.086219405448787,0,0,0
3,3,3,3,2,1,0,4,2,1,0,3,0,1,White,1,12.565452348308607,7.690638039186519,6.92955590894099,6.546311840968295,6.361354289702226,3,0,0
0,2,2,2,0,0,0,0,0,0,0,0,1,1,White,1,12.975118961010772,7.733197463152613,7.167516157579513,7.056080452017784,6.528352576576564,2,0,0
5,5,5,5,1,3,0,2,0,2,0,1,0,1,White,0,12.211032126946039,5.993961427306569,6.573749996924711,6.059777187290069,5.848344472513165,1,0,1
5,5,5,5,1,0,3,6,0,0,1,2,0,1,White,1,12.993702026850743,3.5263605246161616,5.5557850469062,5.34596402001539,5.879890321835502,0,0,0
0,1,1,1,0,2,5,0,0,1,3,0,0,1,White,1,12.688346468358572,5.837992803418082,6.430187110617461,6.1920352375698,5.974928578467883,1,0,0
5,5,5,5,6,0,2,7,4,0,0,3,1,1,White,0,12.293973901460067,6.556011016373613,7.157221333405422,7.421386962078589,6.978847279089551,0,0,0
1,1,4,4,1,2,6,6,0,1,1,3,0,1,White,0,12.213875275684794,6.33698501049621,6.307004947688159,7.170504084888706,6.99157239307505,1,0,1
2,2,5,5,1,2,3,0,0,1,2,0,1,1,White,0,12.579646421496124,8.904344962684448,8.91295133905426,8.54468772860563,8.258108941813825,3,0,2
0,0,1,1,0,3,0,0,0,1,0,0,1,1,White,0,12.529195242331463,5.4469097705978635,5.626109179927694,6.981433158659348,6.529535619764168,0,0,0
0,0,1,1,0,0,2,0,0,0,0,0,1,1,White,1,12.447067942014758,6.835754316293374,6.793488553853314,6.966278871652382,7.5446918317051646,1,0,0
1,1,1,1,1,0,0,0,0,0,0,0,0,1,White,1,12.900142924903282,3.7407600759909254,5.922730570676242,5.620292164157176,5.549504008886889,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1,12.222851637617683,5.910498496617971,7.207593169203931,7.476942259428792,6.864952156656828,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.518813178276039,6.9138665669629855,7.011096757756072,7.603947817728042,7.280201204633067,1,0,0
0,0,0,1,0,2,3,6,0,1,1,5,1,1,White,1,12.411595296649873,7.530951986844267,7.43176165373542,6.893494069629868,6.905993728362477,2,0,0
0,2,2,2,0,2,5,0,0,1,2,0,0,1,White,1,12.566884087352987,6.702206036068879,5.999655906134271,6.2651110805952985,5.99141454585794,3,0,0
0,0,0,2,0,0,0,4,0,0,0,3,0,1,White,1,12.358711926626718,5.316255511679049,6.180140869539945,6.457381713124678,5.90019867804273,0,1,0
0,0,1,1,0,0,3,2,0,0,1,2,1,1,White,1,12.757034207733755,7.530479995245536,7.3769273125480135,7.004646027211652,7.391137760917971,2,1,0
0,0,1,1,1,0,0,0,0,0,0,0,1,1,White,1,12.563412523351365,6.39794580542727,6.989805201620455,6.917765014011436,7.451444916367301,0,0,0
0,1,1,1,0,2,3,0,0,1,1,0,1,1,White,0,12.394199319976455,7.125089991613097,7.5475544240401575,7.121841940206091,6.733913665620719,1,0,0
5,5,5,5,0,4,7,7,0,2,1,5,0,1,White,0,13.103187469278657,5.192401140956488,5.620835553835275,6.122163808030912,5.717521000766714,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,13.084292532499088,8.807070851799855,8.833001973192673,8.897348696634655,8.2606583030723,3,0,0
5,5,5,5,2,2,0,0,1,1,0,0,0,1,White,0,12.280326089245252,5.33777843542895,5.603040904854669,5.890455660474498,5.437470427940613,0,0,0
0,0,2,2,0,0,6,5,0,0,2,0,0,1,White,1,13.21202614967027,6.132573408067862,6.71758701716188,6.884261447566404,6.450091203330379,1,0,0
2,2,2,2,0,1,0,7,0,1,0,1,0,1,White,0,12.25604068715808,6.17470235068629,6.262388228869731,6.366814031311523,6.803338762061709,1,1,0
0,3,3,3,0,2,0,6,0,1,0,1,0,1,White,1,12.440854053519622,5.918356075287344,6.529521022822228,6.8539535780137815,6.608135568957313,1,0,0
0,0,1,1,0,1,1,7,0,1,1,4,0,1,White,0,12.387131029857603,5.159112768827487,5.729677615951538,5.454765405423979,5.33286371030062,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.455603645559005,7.9142303486774175,7.637942913040279,7.1853188314377485,6.587949384102082,2,1,0
0,0,0,0,0,0,0,8,0,0,0,4,0,1,White,1,12.3787203107581,6.0983663743346295,6.45110213410454,6.466922027036182,6.4780026012426255,2,1,0
0,1,4,4,0,1,4,7,0,1,2,3,0,1,White,1,12.06486443281007,4.07278038430626,5.951865762494692,5.672635745659364,5.9622159467488585,0,0,0
4,4,4,4,1,0,0,0,1,0,0,0,1,1,White,1,12.436039028304432,6.2218617271335,7.289767505715524,6.650447210385338,6.263569676470854,0,0,1
1,1,1,1,1,0,4,4,1,0,2,1,1,1,White,1,12.323666063210204,7.489713882568726,7.1638305785313205,7.382111920109351,7.189016783630995,2,0,2
0,3,3,3,0,1,0,0,0,1,0,0,0,1,White,1,12.584604967064186,6.823873545001404,6.970598614103446,6.458181531247909,6.759266871524477,3,0,0
0,0,0,0,0,0,2,0,0,0,2,0,1,1,White,1,12.454196416852264,7.013690629390806,8.278821782571185,7.9925086415141635,7.539914959393268,0,0,0
5,5,5,5,1,0,0,6,1,0,0,1,1,1,White,1,12.264340044219049,7.582753763746834,8.037556109106264,7.584783240162186,8.050036705209424,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1,12.007407232588873,7.334923168733535,7.530356597074356,7.086135746542829,6.536155221883512,2,1,0
1,2,2,2,1,1,3,0,1,1,2,0,0,1,White,0,12.334666763599003,6.318138941249084,6.319598545613129,5.699874849825184,6.0960947961860645,3,0,1
0,1,1,1,1,0,4,7,0,0,2,4,1,1,White,0,11.95645343669535,7.4107402449689666,6.843195424283674,6.968455192081759,6.7971253487574606,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.648230755588916,7.229527135392791,6.9829555115450725,7.304657160429813,7.3211621013630825,1,0,0
0,0,0,0,0,1,0,7,0,0,0,5,0,1,White,1,12.906244644177063,6.939680211766511,6.688641098837558,6.789320781170357,6.543350536981463,3,1,0
5,5,5,5,2,3,2,7,2,1,1,4,0,1,White,1,12.714452761477993,6.296132784346368,6.0023055702858565,5.742907029340251,5.695313379564822,3,0,0
4,4,4,4,2,0,4,0,2,0,1,0,0,1,White,1,12.715127832998302,7.107433664085357,6.585854363143673,6.458353957203146,6.113682179832232,3,1,0
4,4,4,4,2,0,2,2,1,0,0,2,0,1,White,0,12.474319534919873,5.837759601259906,6.7333066492066855,6.480765161128379,6.081579436550243,1,0,1
0,0,1,1,0,0,4,6,0,0,3,4,1,1,White,1,12.393209382381453,6.154858094016418,5.974598104998081,6.927097015770877,7.583293324781221,0,0,0
0,5,5,5,0,3,8,7,0,2,2,5,0,1,White,0,12.91906210946273,5.383072032412845,6.295007665490762,6.0070425770713,6.323874974310235,1,1,0
0,1,1,1,0,0,0,6,0,0,0,4,1,1,White,1,12.634500382865168,7.38991596089433,6.970345027495217,7.961366714963083,7.806960887798478,0,0,0
0,2,2,2,0,1,0,0,0,0,0,0,1,1,White,1,12.280745700851467,6.539831590186913,6.045052706277911,6.514860828047825,6.4554029449684975,2,0,0
0,0,1,1,0,0,3,6,0,0,1,3,1,1,White,1,12.219563088922662,6.74664711858738,7.054380571117818,7.3654332585372355,7.540255024965439,1,1,0
5,5,5,5,2,2,6,9,1,0,4,7,1,1,White,0,12.244182309003975,5.874003334660954,6.850020228330899,7.98547414565378,8.259538419857607,0,1,0
0,0,0,1,0,1,3,6,0,0,1,2,0,1,White,1,12.31286097138172,8.365507138565857,7.6817171768318016,7.704131204590703,7.225037414960126,3,0,0
0,2,2,2,0,1,3,0,0,0,0,0,0,1,White,0,12.36501831101735,4.630837932736669,4.852030263919617,5.609435164477434,5.804773457796085,0,1,0
0,0,1,1,0,0,5,0,0,0,1,0,1,1,White,1,13.210504704093612,7.084997290032793,7.069627499408672,7.653518628545044,7.513491002531113,1,0,0
2,2,2,2,0,0,4,8,0,0,2,4,1,1,White,0,12.256611185161999,7.449038330231252,7.4272631031309615,7.776761512602822,7.938081589112735,2,0,1
0,1,2,2,1,1,2,0,0,1,1,0,0,1,White,0,12.807675919964709,6.451607216506842,6.601148593666668,6.480412592354655,6.741370061486537,2,0,0
0,0,0,3,0,0,5,7,0,0,4,5,0,1,White,0,12.493282794143415,7.123664727154414,7.350150016175212,7.194234127850662,6.664880847797839,2,0,0
0,1,1,1,1,1,4,7,0,1,4,3,0,1,White,1,12.486181349788426,5.504477512821833,5.75653304004173,6.311825549137551,6.657163446708698,0,0,0
0,0,1,1,0,2,2,6,0,0,1,1,1,1,White,1,12.482329346290738,7.296901285267718,6.730660041159764,6.956316845596567,6.6902706855196055,2,0,0
0,1,1,1,0,0,6,0,0,0,4,0,1,1,White,1,13.131673800589953,7.766209249343517,7.470759605046383,7.85442389503435,7.982266113624547,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1,12.651587642161457,4.9101517555179335,5.722538803138645,5.422347514964887,5.855959780088937,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,1,White,1,13.045255741523716,6.236115154706623,7.14754353542442,6.978577143507792,7.187437941296762,1,0,1
0,0,1,1,0,2,6,0,0,2,2,0,1,1,White,0,12.334444532014839,8.058488685963669,7.5724000990693705,7.136841139751976,6.830712234483825,3,1,0
1,2,2,2,1,1,0,0,0,0,0,0,1,1,White,1,12.110919193443419,7.24148805241246,7.447885303700369,7.146260237409046,7.528256495057203,1,0,1
4,4,4,4,0,2,0,0,0,2,0,0,0,1,White,1,12.079601697772144,7.02094109694123,6.361147025076374,5.846323161438311,5.529310032805645,3,0,2
4,4,4,4,2,0,0,0,2,0,0,0,0,1,White,1,12.473076246996644,6.983539702248946,6.297974507245722,7.406643939847641,7.50511266474087,1,1,0
0,1,2,2,0,0,2,0,0,0,2,0,1,1,White,0,12.350946586304646,6.374649962525065,5.4326734190471155,5.748341477853365,6.734389499230686,1,0,0
1,1,1,1,1,2,3,8,0,1,3,5,0,1,White,1,12.65212279208672,6.069813513518959,5.380219882167671,5.279338399950234,4.9668923711483375,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,White,1,12.845998490013622,6.81779774815836,6.5206505822059055,6.590658127293499,6.4337436283388625,3,0,0
3,3,3,3,2,2,4,7,0,1,0,5,0,1,White,0,12.607216095377831,7.052522067499054,6.203688698172915,6.357963576307481,6.125842456336202,3,0,2
0,0,0,0,0,0,0,0,0,0,0,0,1,1,White,1,12.807608522002731,7.797155685062425,7.992758719242328,7.581072131862251,7.497988947527308,2,0,0
0,1,1,1,0,0,0,6,0,0,0,0,0,1,White,1,12.538050870620104,4.819313355105002,4.600057136601269,5.768414741399516,5.8232233945220315,0,0,0
1,1,1,1,1,1,2,8,0,1,1,5,1,1,White,1,12.554939747446568,6.4827556076454105,7.154599731791591,7.062140217083069,7.250422572266261,1,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,White,1,12.506344964654348,5.877539684122378,5.3157642801517575,5.954722758879874,5.429608752229212,1,0,0
2,2,2,2,0,1,0,5,0,0,0,3,0,1,White,0,12.124590047545288,7.579643071685294,6.819601431439669,6.453199711620485,6.967899785561695,2,0,1
0,0,1,2,0,3,4,8,0,0,3,5,1,1,White,1,12.26103803700901,7.993478188690002,7.595744178455871,7.155240161682505,7.017918244395714,3,0,0
